Entity1	Entity2	Value
snomed:Cyclitis	nci:Cyclitis	0.56
snomed:Fibroblast_growth_factor	nci:Fibroblast_Growth_Factor	0.53
snomed:Unit_of_angular_velocity	nci:Unit_of_Angular_Velocity	0.67
snomed:Brachial_plexus_structure	nci:Brachial_Plexus	0.46
snomed:Drug_interaction_with_drug	nci:Drug_Interaction	0.44
snomed:Subcutaneous_tissue_structure	nci:Superficial_Fascia	0.01
snomed:Angiolymphoid_hyperplasia_with_eosinophilia	nci:Epithelioid_Hemangioma	0.6
snomed:Serum_total_bilirubin_measurement	nci:Serum_Total_Bilirubin_Measurement	0.62
snomed:Intravenous_solution	nci:Solution_for_Intravenous_Administration	0.62
snomed:Lentigo_simplex	nci:Lentigo_Simplex	0.68
snomed:Cytokeratin	nci:Cytokeratin	0.58
snomed:Adrenal_medulla_structure	nci:Adrenal_Medulla	0.45
snomed:Testosterone_propionate	nci:Testosterone_Propionate	0.63
snomed:Increased_blood_lymphocyte_number	nci:Lymphocytosis	0.24
snomed:DiGeorge_sequence	nci:DiGeorge_s_Syndrome	0.34
snomed:Cesarean_section	nci:Caesarian_Section	0.62
snomed:Extensive	nci:Extensive	0.63
snomed:Early_gastric_cancer	nci:Early_Gastric_Cancer	0.69
snomed:Structure_of_infundibulum_of_hair_follicle	nci:Hair_Follicle_Infundibulum	0.46
snomed:Diethylpropion	nci:Diethylpropion	0.55
snomed:Sixth	nci:Sixth	0.61
snomed:Bone_structure	nci:Bone	0.39
snomed:Firocoxib	nci:Firocoxib	0.58
snomed:Antiasthmatic_agent	nci:Anti-asthmatic_Agent	0.59
snomed:DDysphagia	nci:Dysphagia	0.59
snomed:Persic_oil	nci:Persic_Oil	0.5
snomed:Ankle_joint_structure	nci:Ankle_Joint	0.43
snomed:Structure_of_ovarian_artery	nci:Ovarian_Artery	0.41
snomed:Malignant_tumor_of_supraglottis	nci:Malignant_Supraglottis_Neoplasm	0.7
snomed:Liver_injury_with_open_wound_into_cavity_NOS	nci:Injury_to_Liver_with_Open_Wound_into_Cavity	0.59
snomed:Undifferentiated	nci:Anaplastic	0.56
snomed:Electrophoresis_agarose_gel_method	nci:Agarose_Gel_Electrophoresis	0.63
snomed:Amygdaloid_structure	nci:Amygdala	0.38
snomed:Secondary_foot_process	nci:Foot_Process	0.4
snomed:Unspecified_blepharoconjunctivitis	nci:Blepharoconjunctivitis	0.53
snomed:Unspecified_complete_abortion_NOS	nci:Complete_Abortion	0.49
snomed:Carcinoma_of_urinary_bladder_superficial	nci:Superficial_Bladder_Cancer	0.7
snomed:Nevus_of_iris	nci:Iris_Nevus	0.75
snomed:Genus_Parvovirus	nci:Parvovirus	0.51
snomed:El_Salvador	nci:El_Salvador	0.61
snomed:Protoporphyrin	nci:Protoporphyrin	0.57
snomed:Structure_of_thalamostriate_vein	nci:Thalamostriate_Vein	0.41
snomed:Human_herpesvirus_4	nci:Epstein-Barr_Virus	0.68
snomed:Pyogenic_arthritis_NOS	nci:Septic_Arthritis	0.49
snomed:Rimantadine	nci:Rimantadine	0.5
snomed:Trichomonal_balanoposthitis	nci:Trichomonas_Balanoposthitis	0.57
snomed:Propoxyphene	nci:Propoxyphene	0.52
snomed:Outer_hair_cell	nci:Outer_Hair_Cell_of_the_Organ_of_the_Corti	0.45
snomed:Positron_emission_tomography	nci:Positron_Emission_Tomography	0.56
snomed:Injury_of_diaphragm	nci:Injury_to_Diaphragm	0.56
snomed:Structure_of_superior_portion_of_duodenum	nci:First_Portion_of_the_Duodenum	0.45
snomed:Form_of_thinking_function	nci:Mental_Process	0.02
snomed:Active	nci:Active	0.69
snomed:Bulbourethral_gland_structure	nci:Cowper_s_Gland	0.48
snomed:Cephapirin_sodium	nci:Cephapirin_Sodium	0.57
snomed:Lithium_citrate	nci:Lithium_Citrate	0.5
snomed:Hereditary_hemolytic_anemia_NOS	nci:Hereditary_Hemolytic_Anemia	0.64
snomed:Food_appetite_function	nci:Appetite	0.29
snomed:Abscess_of_thorax	nci:Pyothorax	0.17
snomed:Mozambique	nci:Mozambique	0.6
snomed:Structure_of_fundus_of_urinary_bladder	nci:Bladder_Fundus	0.31
snomed:Relaxation_technique	nci:Relaxation_Technique	0.5
snomed:Bevacizumab	nci:Monoclonal_Antibody_Anti-VEGF	0.19
snomed:Halofantrine	nci:Halofantrine	0.6
snomed:Sphincter_ani_internus_muscle_structure	nci:Internal_Anal_Sphincter	0.21
snomed:Euphoria	nci:Euphoria	0.61
snomed:Structure_of_nerve_plexus	nci:Nerve_Plexus	0.5
snomed:Degeneration	nci:Degenerative_Disorder	0.35
snomed:Niacinamide_preparation	nci:Niacinamide	0.4
snomed:Structure_of_hyoglossus_muscle	nci:Hyoglossus_Muscle	0.41
snomed:Doxylamine_succinate	nci:Doxylamine_Succinate	0.59
snomed:Organic_metallic_compound	nci:Organometallic_Compound	0.48
snomed:Testosterone	nci:Testosterone	0.57
snomed:Twice_a_day	nci:Twice_Daily	0.65
snomed:Undifferentiated_carcinoma_of_nasopharynx	nci:Nasopharyngeal_Undifferentiated_Carcinoma	0.62
snomed:Spider_nevus	nci:Spider_Nevus	0.59
snomed:Structure_of_retinal_vein	nci:Retinal_Vein	0.37
snomed:Glaucoma	nci:Glaucoma	0.66
snomed:Gynecomastia	nci:Gynecomastia	0.65
snomed:X_linked_lymphoproliferative_syndrome	nci:X-Linked_Lymphoproliferative_Syndrome	0.64
snomed:Fenticlor	nci:Fenticlor	0.5
snomed:Infection_by_Trypanosoma_gambiense	nci:Gambian_Trypanosomiasis	0.29
snomed:Benign_neoplasm_of_ear	nci:Benign_Ear_Neoplasm	0.73
snomed:Acquired_hemolytic_anemia_NOS	nci:Acquired_Hemolytic_Anemia	0.63
snomed:Supraspinatus_muscle_structure	nci:Supraspinatus	0.41
snomed:Nicardipine	nci:Nicardipine	0.59
snomed:Part_of_diaphragm	nci:Diaphragm_Part	0.48
snomed:Dentinal_tubules	nci:Dentinal_Tubule	0.53
snomed:Sulfuric_acid	nci:Sulfuric_Acid	0.5
snomed:Bismuth_subsalicylate	nci:Bismuth_Subsalicylate	0.53
snomed:Contiguous	nci:Contiguous	0.65
snomed:Surname	nci:Last_Name	0.5
snomed:Auditory	nci:Auditory	0.61
snomed:Circumscribed_storiform_collagenoma	nci:Circumscribed_Storiform_Collagenoma	0.69
snomed:Neuropil	nci:Neuropil	0.55
snomed:Levamisole	nci:Levamisole	0.56
snomed:Venlafaxine_hydrochloride	nci:Venlafaxine_Hydrochloride	0.52
snomed:Hypertensive_episode	nci:Hypertensive_Episode	0.62
snomed:Structure_of_visceral_aspect_of_liver	nci:Visceral_Surface_of_the_Liver	0.2
snomed:Eccrine_spiradenoma	nci:Benign_Eccrine_Spiradenoma	0.43
snomed:Malignant_lymphoma_NOS_of_unspecified_site	nci:Lymphoma	0.43
snomed:Hyperventilation	nci:Hyperventilation	0.69
snomed:Biopsy_of_nasopharynx	nci:Biopsy_of_Nasopharynx	0.71
snomed:Mucin_producing_adenocarcinoma	nci:Mucin-Secreting_Adenocarcinoma	0.58
snomed:Male	nci:Male	0.57
snomed:Gamma_glutamyl_transferase_measurement	nci:Gamma_Glutamyl_Transpeptidase_Measurement	0.66
snomed:Node_stage_N1b	nci:N1b_Stage_Finding	0.7
snomed:Malignant_vascular_tumor_of_skin	nci:Malignant_Cutaneous_Vascular_Neoplasm	0.59
snomed:Secondary_malignant_neoplasm_of_lip	nci:Metastatic_Neoplasm_to_the_Lip	0.4
snomed:Unit_of_radiation_dose	nci:Radiation_Dose_Unit	0.6
snomed:Pyrilamine_maleate	nci:Pyrilamine_Maleate	0.56
snomed:Neonatal	nci:Newborn	0.5
snomed:Direct_inguinal_hernia_NOS	nci:Direct_Inguinal_Hernia	0.68
snomed:Laparoscopy	nci:Laparoscopy	0.7
snomed:Malignant_neoplasm_of_cerebrum_NOS	nci:Malignant_Cerebral_Neoplasm	0.69
snomed:Granulation_of_tissue	nci:Granulation_Tissue	0.7
snomed:Pericardioperitoneal_canal	nci:Pericardioperitoneal_Canal	0.64
snomed:Meiosis_function	nci:Meiosis	0.51
snomed:Dialysis_dementia	nci:Dialysis_Encephalopathy	0.7
snomed:Sodium_chloride_solution	nci:Sodium_Chloride_0_9	0.41
snomed:Subthalamic_structure	nci:Ventral_Thalamus	0.05
snomed:Intrauterine_death_NOS	nci:Intrauterine_Fetal_Death	0.42
snomed:Hypothalamic_structure	nci:Hypothalamus	0.35
snomed:Misonidazole	nci:Misonidazole	0.5
snomed:Uneven_venous_ectasia	nci:Varicose_Vein	0.0
snomed:Second_degree_atrioventricular_block	nci:AV_Block_Second_Degree	0.71
snomed:Acute_myeloid_leukemia_in_remission	nci:Acute_Myeloid_Leukemia_in_Remission	0.67
snomed:Insulin_glulisine_product	nci:Insulin_Glulisine	0.52
snomed:cubic_millimeter	nci:Microliter	0.68
snomed:Evisceration	nci:Exenteration	0.78
snomed:Neoplasm_of_uncertain_behavior_of_pericardium	nci:Pericardial_Neoplasm	0.53
snomed:Pseudoephedrine_sulfate	nci:Pseudoephedrine_Sulfate	0.5
snomed:Weight_loss_finding	nci:Weight_Loss_Adverse_Event	0.46
snomed:Arteriovenous_hemangioma	nci:Arteriovenous_Hemangioma	0.55
snomed:Sempervivum_tectorum	nci:Sempervivum_tectorum	0.56
snomed:Human_recombinant_keratinocyte_growth_factor	nci:Recombinant_Human_Keratinocyte_Growth_Factor	0.54
snomed:Raltegravir	nci:Raltegravir	0.57
snomed:Podophyllotoxin_product	nci:Podofilox	0.04
snomed:Endoscopic_catheterization_of_pancreatic_duct_and_bile_duct_systems	nci:Endoscopic_Retrograde_Cholangiopancreatography	0.39
snomed:Chesapeake_Bay_retriever	nci:Chesapeake_Bay_Retriever	0.5
snomed:Tocainide_hydrochloride	nci:Tocainide_Hydrochloride	0.74
snomed:Skin_structure_of_knee	nci:Knee_Skin	0.36
snomed:Placental_polyp	nci:Placental_Polyp	0.63
snomed:Delta_tocopherol	nci:Delta-tocopherol	0.49
snomed:Iodine_product	nci:Iodine	0.39
snomed:Leuprorelin_acetate	nci:Leuprolide	0.53
snomed:Cysteamine_bitartrate	nci:Cysteamine_Bitartrate	0.5
snomed:Malignant_teratoma_of_mediastinum	nci:Immature_Mediastinal_Teratoma	0.68
snomed:Gastrointestinal_stromal_tumor	nci:Gastrointestinal_Stromal_Tumor	0.52
snomed:Maiden_hair_fern	nci:Adiantum_capillus_veneris	0.47
snomed:Chronic_myelomonocytic_leukemia	nci:Chronic_Myelomonocytic_Leukemia	0.7
snomed:Subcutaneous_panniculitic_T_cell_lymphoma	nci:Subcutaneous_Panniculitis-Like_T-Cell_Lymphoma	0.73
snomed:Levobunolol_hydrochloride	nci:Levobunolol	0.61
snomed:Corpuscula_lamellosa	nci:Vater-Pacini_Corpuscle	0.56
snomed:Canada	nci:Canada	0.61
snomed:Astrocytoma_anaplastic	nci:Anaplastic_Astrocytoma	0.64
snomed:Other	nci:Other	0.69
snomed:Acute_rheumatic_endocarditis	nci:Acute_Rheumatic_Endocarditis	0.69
snomed:pT4_stage	nci:pT4_Stage_Finding	0.55
snomed:Epicondylitis	nci:Epicondylitis	0.65
snomed:Protodiastolic_gallop_with_abnormally_audible_third_heart_sound	nci:S3_Gallop	0.36
snomed:Branch_of_abdominal_aorta	nci:Abdominal_Aorta_Branch	0.62
snomed:Oxacillin	nci:Oxacillin	0.56
snomed:Coal_tar_preparation	nci:Coal_Tar	0.37
snomed:Anhedonia	nci:Anhedonia	0.5
snomed:Primaquine_phosphate	nci:Primaquine	0.57
snomed:Mali	nci:Mali	0.6
snomed:Levonorgestrel	nci:Levonorgestrel	0.6
snomed:Liver_cyst	nci:Hepatic_Cyst	0.57
snomed:Benzoyl_peroxide_product	nci:Benzoyl_Peroxide	0.49
snomed:Anterior_uveitis	nci:Anterior_Uveitis	0.56
snomed:Carcinoma_of_bladder	nci:Bladder_Carcinoma	0.63
snomed:Auditory_projection_area_structure	nci:Auditory_Cortex	0.2
snomed:Structure_of_Broca_s_area	nci:Area_of_Broca	0.41
snomed:Encephalitis_lethargica	nci:Encephalitis_Lethargica	0.7
snomed:Increased_blood_monocyte_number	nci:Monocytosis	0.18
snomed:Guanadrel	nci:Guanadrel	0.63
snomed:Vinblastine_sulfate	nci:Vinblastine_Sulfate	0.58
snomed:Structure_of_cerebral_aqueduct	nci:Cerebral_Aqueduct	0.48
snomed:Lacrimal_bone_structure	nci:Lacrimal_Bone	0.46
snomed:Dysthymia	nci:Dysthymic_Disorder	0.44
snomed:Intravenous_blood_transfusion_of_packed_cells	nci:Packed_Red_Blood_Cell_Transfusion	0.59
snomed:Structure_of_transversus_abdominis_muscle	nci:Transversus_Abdominis	0.41
snomed:Hip_joint_structure	nci:Hip_Joint	0.41
snomed:Serous_surface_papilloma	nci:Serous_Surface_Papilloma	0.61
snomed:Leukoencephalopathy	nci:Leukoencephalopathy	0.69
snomed:Lobular	nci:Lobular	0.58
snomed:Bronchopneumonia	nci:Bronchopneumonia	0.65
snomed:Cinacalcet	nci:Cinacalcet	0.5
snomed:Structure_of_intercalated_duct_of_pancreas	nci:Intercalated_Duct_of_the_Pancreas	0.44
snomed:Floor_of_mouth_structure	nci:Floor_of_the_Mouth	0.45
snomed:Bone_structure_of_phalanx_of_hand	nci:Phalanx_of_the_Hand	0.32
snomed:Phyllodes_tumor_benign	nci:Benign_Phyllodes_Tumor	0.69
snomed:Structure_of_left_lower_lobe_of_lung	nci:Lower_Lobe_of_the_Left_Lung	0.38
snomed:Village	nci:Village	0.5
snomed:White_blood_cell_test	nci:Leukocyte_Count	0.67
snomed:Rifaximin	nci:Rifaximin	0.61
snomed:Aortic_aneurysm	nci:Aortic_Aneurysm	0.73
snomed:Choline_preparation	nci:Choline	0.41
snomed:Cellular_fibroma	nci:Cellular_Fibroma	0.6
snomed:Cephalexin	nci:Cephalexin	0.55
snomed:Lymphocyte_antigen_CD47	nci:CD47_Antigen	0.34
snomed:Legal_abortion_unspecified	nci:Legally_Induced_Abortion	0.41
snomed:Polyp_of_vocal_cord	nci:Vocal_Cord_Polyp	0.61
snomed:Financially_poor	nci:Poverty	0.0
snomed:Kyrgyzstan	nci:Kyrgyzstan	0.6
snomed:Neurologist	nci:Neurologist	0.55
snomed:Thymoma_benign	nci:Benign_Thymoma	0.66
snomed:Dezocine	nci:Dezocine	0.5
snomed:Transitional_meningioma	nci:Transitional_Meningioma	0.69
snomed:Typhlitis	nci:Typhlitis	0.65
snomed:Tyrosine_tRNA_ligase	nci:Tyrosyl-tRNA_Synthetase	0.61
snomed:Mineralocorticoid_hormone	nci:Mineralocorticoid	0.6
snomed:Lymphadenitis_NOS	nci:Lymphadenitis	0.58
snomed:V1_stage	nci:V1_Stage_Finding	0.61
snomed:Burkitt_s_lymphoma_associated_with_AIDS	nci:ENV_Gene	0.61
snomed:Fungus	nci:Fungi	0.52
snomed:Structure_of_capsule_of_prostate	nci:Prostate_Capsule	0.35
snomed:Malignant_tumor_of_tonsil	nci:Malignant_Tonsillar_Neoplasm	0.64
snomed:Pneumothorax_NOS	nci:Pneumothorax	0.59
snomed:Hydromorphone_hydrochloride	nci:Hydromorphone	0.52
snomed:Desmopressin_preparation	nci:Desmopressin	0.45
snomed:Lymphoid_neoplasm	nci:Lymphocytic_and_Plasma_Cell_Neoplasm	0.41
snomed:Complex_endometrial_hyperplasia	nci:Complex_Endometrial_Hyperplasia	0.71
snomed:Below	nci:Inferior	0.1
snomed:Transitional_cell_papilloma_benign	nci:Transitional_Cell_Papilloma	0.59
snomed:Endoscopy_of_esophagus	nci:Esophagoscopy	0.57
snomed:Congenital_phimosis	nci:Congenital_Phimosis	0.6
snomed:Drug_tolerance	nci:Drug_Tolerance	0.5
snomed:Biopsy_of_peritoneum	nci:Biopsy_of_Peritoneum	0.72
snomed:Acetophenazine_maleate	nci:Acetophenazine_Maleate	0.55
snomed:5_Nucleotidase	nci:Five_Prime_Nucleotidase	0.63
snomed:Structure_of_metaphysis	nci:Metaphysis	0.36
snomed:Zoophobia	nci:Animal_Phobia	0.24
snomed:Structure_of_anterior_surface_of_epiglottis	nci:Anterior_Surface_of_the_Epiglottis	0.45
snomed:Embolus	nci:Embolus	0.5
snomed:Small_cell_carcinoma_of_prostate	nci:Prostate_Small_Cell_Carcinoma	0.7
snomed:Verruca	nci:Benign_Verrucous_Lesion	0.48
snomed:Peripheral	nci:Peripheral	0.57
snomed:West_Nile_virus	nci:West_Nile_Virus	0.68
snomed:Cheek_structure	nci:Cheek	0.41
snomed:Congo	nci:Congo	0.6
snomed:Structure_of_corpus_luteum_of_ovary	nci:Corpus_Luteum	0.31
snomed:Neurotoxin	nci:Neurotoxin	0.53
snomed:Dermatofibroma_no_ICD_O_subtype	nci:Cutaneous_Fibrous_Histiocytoma	0.51
snomed:Subgingival_curettage	nci:Subgingival_Curettage	0.85
snomed:Glycogen_rich_carcinoma	nci:Glycogen-Rich_Carcinoma	0.64
snomed:Corpus_callosum_structure	nci:Corpus_Callosum	0.48
snomed:Benign_neoplasm_of_adnexa_of_skin	nci:Benign_Skin_Appendage_Neoplasm	0.59
snomed:Smallpox_NOS	nci:Smallpox	0.67
snomed:Healthcare_professional	nci:Health_Care_Professional	0.55
snomed:femtomole	nci:Femtomole	0.7
snomed:Structure_of_prostatic_glandular_tissue	nci:Prostatic_Glandular_Tissue	0.42
snomed:Melatonin	nci:Therapeutic_Melatonin	0.5
snomed:Saccular_aneurysm	nci:Berry_Aneurysm	0.68
snomed:Male_genital_organ_structure	nci:Male_Genitalia	0.33
snomed:Squamous_cell_papilloma_of_eyelid	nci:Eyelid_Squamous_Cell_Papilloma	0.7
snomed:angstrom	nci:A	0.0
snomed:Twice_weekly	nci:Twice_Weekly	0.69
snomed:Paralysis_of_glottis	nci:Vocal_Cord_Paralysis	0.17
snomed:Spindle_cell_liposarcoma	nci:Spindle_Cell_Liposarcoma	0.64
snomed:Oxybutynin	nci:Oxybutynin	0.55
snomed:Equine_infectious_anemia_virus	nci:Equine_Infectious_Anemia_Virus	0.72
snomed:Dibucaine_hydrochloride	nci:Dibucaine_Hydrochloride	0.56
snomed:Timolol_maleate	nci:Timolol_Maleate	0.59
snomed:Hydrocortisone_preparation	nci:Therapeutic_Hydrocortisone	0.5
snomed:Eccrine_syringofibroadenoma_of_skin	nci:Eccrine_Syringofibroadenoma	0.6
snomed:Anise_seed	nci:Anise_Seed	0.5
snomed:Phytosterol	nci:Phytosterol	0.5
snomed:Marfan_s_syndrome	nci:Marfan_s_Syndrome	0.61
snomed:DDifficulty_in_swallowing	nci:Dysphagia	0.11
snomed:Fluorescein_stain	nci:Fluorescein	0.44
snomed:Enflurane	nci:Enflurane	0.56
snomed:Lead_compound	nci:Lead_Compound	0.53
snomed:Aliskiren_fumarate	nci:Aliskiren_Fumarate	0.59
snomed:Joint_disorder_NOS_of_unspecified_site	nci:Joint_Disorder	0.37
snomed:Chloroform	nci:Chloroform	0.54
snomed:Excision_of_pituitary_gland_NOS	nci:Hypophysectomy	0.67
snomed:Secobarbital_sodium	nci:Secobarbital_Sodium	0.63
snomed:Nebulizer	nci:Nebulizer	0.64
snomed:Loxapine	nci:Loxapine	0.54
snomed:Meningiomatosis	nci:Meningiomatosis	0.64
snomed:Mitochondrial_structure	nci:Mitochondrion	0.46
snomed:Serum_urate_measurement	nci:Serum_Uric_Acid_Measurement	0.55
snomed:Cefpodoxime	nci:Cefpodoxime	0.56
snomed:Bone_structure_of_T4	nci:T4_Vertebra	0.02
snomed:Monocyte_count	nci:Monocyte_Count	0.84
snomed:Multifocal_atrial_tachycardia	nci:Multifocal_Atrial_Tachycardia	0.67
snomed:Arsenic_compound	nci:Arsenic_Compound	0.5
snomed:Gout	nci:Gout	0.53
snomed:Monocytic_leukemia_NOS	nci:Monocytic_Leukemia	0.59
snomed:Thyroid_hormone_receptor	nci:Thyroid_Hormone_Receptor	0.54
snomed:Alzheimer_s_disease	nci:Alzheimer_s_Disease	0.67
snomed:Fluorodeoxyglucose_F18	nci:Fludeoxyglucose_F_18	0.5
snomed:Alclometasone_dipropionate	nci:Alclometasone_Dipropionate	0.61
snomed:Structure_of_articular_surface_of_bone	nci:Articular_Bone_Surface	0.38
snomed:Ulcerative_cystitis	nci:Interstitial_Cystitis	0.2
snomed:Nalidixic_acid	nci:Nalidixic_Acid	0.56
snomed:Structure_of_subclavian_vein	nci:Subclavian_Vein	0.4
snomed:Structure_of_joint_of_toe	nci:Interphalangeal_Joint_of_the_Foot	0.04
snomed:Cockayne_syndrome	nci:Cockayne_Syndrome	0.56
snomed:Aseptic	nci:Sterile	0.0
snomed:Endoscopic_biopsy	nci:Endoscopic_Biopsy	0.62
snomed:Patient_controlled_analgesia	nci:Patient-Controlled_Analgesia	0.49
snomed:Hepatic_parenchymal_cell	nci:Hepatocyte	0.56
snomed:Monostotic_fibrous_dysplasia	nci:Mostotic_Fibrous_Dysplasia	0.72
snomed:Gentian_violet	nci:Gentian_Violet	0.59
snomed:Hydromorphone	nci:Hydromorphone	0.52
snomed:Hearing_loss	nci:Hearing_Loss	0.82
snomed:Arabic_numeral_3	nci:Three	0.24
snomed:Codeine_phosphate	nci:Codeine	0.56
snomed:DUrgency_of_micturition	nci:Urinary_Urgency	0.54
snomed:Lakeland_terrier	nci:Lakeland_Terrier	0.5
snomed:Flavonoid	nci:Flavonoid	0.5
snomed:Mexiletine_hydrochloride	nci:Mexiletine	0.68
snomed:Tissue_processing_technique	nci:Tissue_Processing_Technique	0.63
snomed:External	nci:External	0.6
snomed:Squamous_cell_papilloma	nci:Squamous_Cell_Papilloma	0.63
snomed:Structure_of_pyramidal_lobe_of_thyroid	nci:Pyramidal_Lobe	0.4
snomed:Sildenafil	nci:Sildenafil	0.6
snomed:Congenital_melanocytic_nevus	nci:Congenital_Melanocytic_Skin_Nevus	0.55
snomed:Third_ventricle_structure	nci:Third_Ventricle_of_Brain	0.51
snomed:Established	nci:Established	0.61
snomed:Isocarboxazid	nci:Isocarboxazid	0.6
snomed:Weight_decreased	nci:Weight_Loss_Adverse_Event	0.27
snomed:Anticonvulsant	nci:Anticonvulsant_Agent	0.81
snomed:Simian_immunodeficiency_virus	nci:Simian_Immunodeficiency_Virus	0.72
snomed:Avascular_necrosis_of_bone	nci:Avascular_Necrosis_of_Bone	0.7
snomed:Bone_structure_of_foot	nci:Foot_Bone	0.34
snomed:Infection_due_to_Mycobacterium_tuberculosis	nci:Tuberculosis	0.33
snomed:Pneumocystis_sputum_stain_method	nci:Staining_of_Sputum_for_Pneumocystis	0.58
snomed:Olanzapine	nci:Olanzapine	0.52
snomed:Left	nci:Left	0.56
snomed:Melilotus	nci:Melilotus	0.55
snomed:Oxygenase	nci:Oxygenase	0.55
snomed:Tetrahydrocannabinol	nci:Dronabinol	0.5
snomed:Benign_neoplasm_of_retina	nci:Benign_Retinal_Neoplasm	0.73
snomed:Selective_immunoglobulin_M_deficiency	nci:Selective_IgM_Immunodeficiency	0.61
snomed:Vaccinia_virus	nci:Vaccinia_Virus	0.67
snomed:Desmoplastic_trichoepithelioma	nci:Desmoplastic_Trichoepithelioma	0.72
snomed:Office_manager_NOS	nci:Office_Manager	0.57
snomed:Insulin_like_growth_factor_binding_protein	nci:Insulin-Like_Growth_Factor-Binding_Protein	0.7
snomed:Endoribonuclease	nci:Endoribonuclease	0.59
snomed:Structure_of_long_insular_gyrus	nci:Gyrus_Longus_Insulae	0.35
snomed:Malignant_tumor_of_maxillary_sinus	nci:Malignant_Maxillary_Sinus_Neoplasm	0.66
snomed:Gonadorelin_hydrochloride_preparation	nci:Gonadorelin_Hydrochloride	0.5
snomed:Hetacillin	nci:Hetacillin	0.57
snomed:Remoxipride	nci:Remoxipride	0.5
snomed:Cholangiogram	nci:Cholangiography	0.62
snomed:Person	nci:Individual	0.0
snomed:Structure_of_Kerckring_s_valve	nci:Valve_of_Kerckring	0.43
snomed:Odontoma_no_ICD_O_subtype	nci:Odontoma	0.39
snomed:Thimerosal	nci:Thimerosal	0.5
snomed:Myxoid_dermatofibrosarcoma_protuberans	nci:Myxoid_Dermatofibrosarcoma_Protuberans	0.65
snomed:Sponge	nci:Sponge_Dosage_Form	0.65
snomed:Methyl_methacrylate	nci:Methyl_Methacrylate	0.5
snomed:End_stage	nci:Terminal	0.13
snomed:Farming_environment	nci:Farm	0.31
snomed:Malignant_eccrine_spiradenoma_of_skin	nci:Malignant_Eccrine_Spiradenoma	0.6
snomed:Angiosarcoma_of_spleen	nci:Splenic_Angiosarcoma	0.66
snomed:Ruptured_abdominal_aortic_aneurysm	nci:Ruptured_Abdominal_Aortic_Aneurysm	0.66
snomed:Granulosa_cell_tumor_malignant	nci:Malignant_Granulosa_Cell_Tumor	0.6
snomed:Cetuximab	nci:Cetuximab	0.71
snomed:English_cocker_spaniel	nci:English_Cocker_Spaniel	0.5
snomed:Partial_excision_of_fallopian_tube_NOS	nci:Partial_Salpingectomy	0.32
snomed:Diphenoxylate	nci:Diphenoxylate	0.54
snomed:Laparoscopy	nci:Peritoneoscopy	0.26
snomed:Chronic_pericementitis	nci:Chronic_Periodontitis	0.57
snomed:Structure_of_dorsal_metacarpal_artery	nci:Dorsal_Metacarpal_Artery	0.46
snomed:Chlorhexidine_hydrochloride	nci:Chlorhexidine_Hydrochloride	0.52
snomed:Arginine	nci:Arginine	0.5
snomed:Acute_myocarditis_NOS	nci:Acute_Myocarditis	0.66
snomed:Guaifenesin	nci:Guaifenesin	0.51
snomed:Mucous_polyp_of_cervix	nci:Mucous_Polyp_of_Cervix	0.63
snomed:Conjunctival_intraepithelial_neoplasia	nci:Conjunctival_Intraepithelial_Neoplasia	0.66
snomed:Gene_frequency	nci:Population_Frequency	0.5
snomed:Structure_of_vein_of_thorax	nci:Thoracic_Vein	0.2
snomed:Clodronic_acid	nci:Clodronic_Acid	0.56
snomed:Glomeruloid_hemangioma	nci:Glomeruloid_Hemangioma	0.64
snomed:Tonsillectomy	nci:Tonsillectomy	0.66
snomed:Vascular_headache	nci:Vascular_Headache	0.56
snomed:Meningioma_rhabdoid	nci:Papillary_Meningioma	0.32
snomed:Cephazolin	nci:Cefazolin	0.33
snomed:Hemoglobin_H_disease	nci:Alpha_Thalassemia	0.69
snomed:Cheerful_mood	nci:Happiness	0.05
snomed:Infective_arthritis	nci:Infective_Arthritis	0.67
snomed:Kaposi_s_sarcoma_of_conjunctiva	nci:Conjunctival_Kaposi_s_Sarcoma	0.65
snomed:End_stage	nci:Final	0.13
snomed:Hand_foot_syndrome_in_sickle_cell_anemia	nci:Sickle_Cell_Dactylitis	0.19
snomed:Cephalic	nci:Cranial	0.07
snomed:Unspecified_gastric_ulcer_NOS	nci:Gastric_Ulcer	0.47
snomed:Ophthalmic_examination_and_evaluation	nci:Eye_Examination	0.24
snomed:Physician	nci:Physician	0.54
snomed:Amitriptyline_hydrochloride	nci:Amitriptyline	0.55
snomed:Changing	nci:Modified	0.33
snomed:Gordon_setter	nci:Gordon_Setter	0.5
snomed:Structure_of_allantois	nci:Allantois	0.36
snomed:Surface	nci:Surface	0.5
snomed:Endocervical_polyp	nci:Endocervical_Polyp	0.63
snomed:Irregular_periods	nci:Irregular_Menstruation	0.31
snomed:Ethoxyzolamide	nci:Ethoxzolamide	0.55
snomed:Renal_pyramid_structure	nci:Renal_Pyramid	0.43
snomed:Squamous_cell_carcinoma_of_palate	nci:Palate_Squamous_Cell_Carcinoma	0.67
snomed:Temozolomide	nci:Temozolomide	0.62
snomed:DStupor	nci:Obtundation	0.07
snomed:Dupuytren_s_disease_of_palm_with_contracture	nci:Palmar_Fibromatosis	0.56
snomed:Bone_structure_of_ischium	nci:Ischium	0.27
snomed:Intraoperative_blood_salvage	nci:Intra-Operative_Blood_Salvage	0.63
