Entity1	Entity2	Value
fma:Set_of_ethmoidal_veins	snomed:Structure_of_ethmoidal_vein	0.35
fma:Superior	snomed:Superior	0.5
fma:Second_intermetatarsal_joint	snomed:Second_intermetatarsal_joint	0.58
fma:Uterine_tube	snomed:Oviduct_structure_of_oviparous_animal	0.38
fma:Superior_mesenteric_ganglion	snomed:Superior_mesenteric_ganglion	0.55
fma:Ureteric_nerve_plexus	snomed:Structure_of_ureteral_plexus	0.33
fma:Articular_process_of_vertebra	snomed:Structure_of_articular_process_of_vertebra	0.71
fma:Autonomic_ganglion	snomed:Autonomic_plexus_ganglia_structure	0.61
fma:Epicranius	snomed:Epicranius_muscle_structure	0.43
fma:Set_of_supraclavicular_nerves	snomed:Supraclavicular_nerves	0.6
fma:Extensor_retinaculum_of_wrist	snomed:Structure_of_retinaculum_extensorum_of_hand	0.5
fma:Posterior	snomed:Dorsal	0.0
fma:Medial_epicondyle_of_humerus	snomed:Structure_of_medial_epicondyle_of_humerus	0.48
fma:Seventh_costochondral_joint	snomed:Seventh_costochondral_junction	0.52
fma:Fibrous_capsule_of_spleen	snomed:Structure_of_fibroelastic_coat_of_spleen	0.47
fma:Palmitic_acid	snomed:Palmitic_acid	0.53
fma:Interosseous_sacroiliac_ligament	snomed:Structure_of_interosseous_sacroiliac_ligaments	0.51
fma:Trunk_of_ventral_branch_of_sacral_nerve_plexus	snomed:Structure_of_sacral_nerve_ventral_primary_division	0.19
fma:Muscle_organ	snomed:Muscle_tissue	0.24
fma:Common_carotid_nerve_plexus	snomed:Structure_of_common_carotid_plexus	0.48
fma:Blast_cell	snomed:Blast_cell	0.5
fma:Posterior_compartment_of_forearm	snomed:Structure_of_extensor_compartment_of_forearm	0.51
fma:Aquaporin	snomed:Aquaporin_family_protein	0.4
fma:Sacral_spinal_ganglion	snomed:Sacral_spinal_ganglion	0.55
fma:Lateral_crus_of_major_alar_cartilage	snomed:Structure_of_lateral_crus_of_greater_alar_cartilage	0.39
fma:Lingual_branch_of_glossopharyngeal_nerve	snomed:Lingual_branch_of_glossopharyngeal_nerve	0.69
fma:Posterior_tibial_lymph_node	snomed:Structure_of_posterior_tibial_lymph_node	0.47
fma:Mesoderm	snomed:Mesoderm_structure	0.49
fma:Proximal_epiphysis_of_phalanx_of_finger	snomed:Base_of_phalanx_of_finger	0.82
fma:Roof_of_nasopharynx	snomed:Structure_of_superior_wall_of_nasopharynx	0.48
fma:Intestinal_lymph_node	snomed:Structure_of_intestinal_lymph_node	0.47
fma:Glenohumeral_ligament	snomed:Structure_of_glenohumeral_ligaments	0.46
fma:Thoracic_fascia	snomed:Fascia_of_the_thorax	0.44
fma:Sacral_segment_of_spinal_cord	snomed:Segment_of_sacral_spinal_cord	0.56
fma:Auricle_of_heart	snomed:Structure_of_auricular_appendage	0.46
fma:Fibrous_ring_of_pulmonary_valve	snomed:Structure_of_anulus_fibrosus_of_pulmonary_artery	0.3
fma:Left_external_carotid_artery	snomed:Structure_of_left_external_carotid_artery	0.48
fma:Helicis_minor	snomed:Structure_of_helicis_minor_muscle	0.38
fma:Tendon_of_flexor_carpi_ulnaris	snomed:Tendon_of_flexor_carpi_ulnaris	0.56
fma:Pleural_fluid	snomed:Pleural_fluid	0.55
fma:Lateral_common_iliac_lymph_node	snomed:Lateral_common_iliac_lymph_node_group	0.57
fma:Vastus_medialis	snomed:Structure_of_vastus_medialis_muscle	0.38
fma:Platelet	snomed:Platelet	0.64
fma:Variant_dorsal_scapular_artery	snomed:Structure_of_dorsal_scapular_artery	0.36
fma:Neck_of_pancreas	snomed:Neck_of_pancreas	0.58
fma:Dorsal_part_of_foot	snomed:Structure_of_dorsum_of_foot	0.41
fma:Set_of_inferior_phrenic_veins	snomed:Structure_of_inferior_phrenic_vein	0.4
fma:Dense_regular_elastic_tissue	snomed:Dense_elastic_connective_tissue	0.7
fma:Musculocutaneous_nerve	snomed:Structure_of_musculocutaneous_nerve	0.49
fma:Tendon_of_pronator_teres	snomed:Tendon_of_pronator_teres	0.56
fma:Set_of_lymph_nodes_of_neck	snomed:Cervical_lymph_node_structure	0.21
fma:Set_of_external_iliac_lymph_nodes	snomed:Structure_of_external_iliac_lymph_node	0.43
fma:Diaphysis_of_distal_phalanx_of_thumb	snomed:Shaft_of_distal_phalanx_of_thumb	0.54
fma:Left_hip	snomed:Left_hip_region_structure	0.53
fma:Proximal_interphalangeal_joint_of_fourth_toe	snomed:Proximal_interphalangeal_joint_structure_of_fourth_toe	0.57
fma:Intertransverse_ligament	snomed:Structure_of_intertransverse_ligaments	0.64
fma:Peripheral_nervous_system	snomed:Peripheral_nervous_system_structure	0.48
fma:Palatopharyngeal_arch	snomed:Structure_of_pharyngopalatine_arch	0.45
fma:Superficial_inguinal_lymph_node	snomed:Superficial_inguinal_lymph_node_group	0.57
fma:Fourth_thoracic_vertebra	snomed:Bone_structure_of_T4	0.04
fma:Posterior_process_of_septal_nasal_cartilage	snomed:Structure_of_posterior_process_of_nasal_septal_cartilage	0.46
fma:Set_of_middle_rectal_veins	snomed:Structure_of_middle_hemorrhoidal_vein	0.18
fma:Set_of_cranial_nerve_nuclei	snomed:Structure_of_cranial_nerve_nucleus	0.36
fma:Anterior_tibiofibular_ligament	snomed:Structure_of_anterior_tibiofibular_ligament	0.48
fma:Pronephros	snomed:Pronephric_structure	0.49
fma:Proerythroblast	snomed:Pronormoblast	0.69
fma:Jugular_body	snomed:Jugular_body	0.63
fma:Posterior_ulnar_recurrent_artery	snomed:Structure_of_posterior_circumflex_ulnar_artery	0.25
fma:Second_interspinalis_lumborum	snomed:L2_L3_interspinalis_lumborum	0.48
fma:Hemoglobin_A	snomed:Hemoglobin_A	0.59
fma:Transverse_process_of_eleventh_thoracic_vertebra	snomed:Structure_of_transverse_process_of_eleventh_thoracic_vertebra	0.53
fma:Anulus_fibrosus	snomed:Structure_of_anulus_fibrosus_of_intervertebral_disc	0.24
fma:Lateral_head_of_gastrocnemius	snomed:Structure_of_lateral_head_of_gastrocnemius_muscle	0.44
fma:Subdivision_of_lymphoid_system	snomed:Lymphoid_system_subdivision	0.52
fma:Mons_pubis	snomed:Mons_pubis_structure	0.45
fma:Anterior_cervical_intertransversarius	snomed:Intertransversarius_cervicis_anterior	0.73
fma:Superior_branch_of_oculomotor_nerve	snomed:Structure_of_oculomotor_nerve_superior_division	0.6
fma:Head_of_eleventh_rib	snomed:Head_of_eleventh_rib_structure	0.5
fma:Set_of_subscapular_axillary_lymph_nodes	snomed:Scapular_lymph_node_group	0.42
fma:Proteoglycan	snomed:Proteoglycan	0.5
fma:Set_of_veins_of_lower_limb	snomed:Structure_of_vein_of_lower_extremity	0.17
fma:Long_thoracic_nerve	snomed:Structure_of_long_thoracic_nerve	0.46
fma:Sternal_membrane	snomed:Structure_of_sternal_membrane	0.49
fma:Set_of_dorsal_lingual_veins	snomed:Structure_of_dorsal_lingual_vein	0.38
fma:Oculomotor_nerve	snomed:Oculomotor_nerve_structure	0.52
fma:Transverse_process_of_ninth_thoracic_vertebra	snomed:Structure_of_transverse_process_of_ninth_thoracic_vertebra	0.52
fma:Superior_cervical_ganglion	snomed:Structure_of_superior_cervical_ganglion	0.52
fma:Superior_medial_genicular_artery	snomed:Structure_of_superior_medial_genicular_artery	0.51
fma:Thoracoepigastric_vein	snomed:Structure_of_thoracoepigastric_vein	0.43
fma:Endocrine_cell	snomed:Endocrine_cell	0.5
fma:Diaphysis_of_radius	snomed:Bone_structure_of_shaft_of_radius	0.36
fma:Middle_hepatic_vein	snomed:Structure_of_middle_hepatic_vein	0.42
fma:Costotransverse_ligament	snomed:Costotransverse_ligament_structure	0.5
fma:Nucleus_of_stria_terminalis	snomed:Structure_of_terminal_stria_nuclei_of_preoptic_region	0.33
fma:Interscapular_part_of_back	snomed:Structure_of_interscapular_region_of_back	0.52
fma:Proximal_epiphysis_of_third_metatarsal_bone	snomed:Structure_of_base_of_third_metatarsal_bone	0.48
fma:Anterior_pulmonary_nerve_plexus	snomed:Anterior_pulmonary_plexus	0.58
fma:Submucosa	snomed:Tunica_submucosa	0.51
fma:Amino_acid	snomed:Amino_acid	0.65
fma:Set_of_joints_of_foot	snomed:Foot_joint_structure	0.31
fma:Communicating_cell_junction	snomed:Gap_junction	0.66
fma:Squamous_cell	snomed:Squamous_epithelial_cell	0.41
fma:Axillary_fascia	snomed:Structure_of_axillary_fascia	0.42
fma:Stroma_of_iris	snomed:Structure_of_stroma_of_iris	0.46
fma:Vertebral_level	snomed:Vertebral_level	0.56
fma:Hemosiderin	snomed:Hemosiderin	0.5
fma:Left_recurrent_laryngeal_nerve	snomed:Left_recurrent_laryngeal_nerve	0.61
fma:Proximal_epiphysis_of_femur	snomed:Structure_of_proximal_epiphysis_of_femur	0.47
fma:Chondroitin_sulfate	snomed:Chondroitin_sulfate	0.53
fma:Proximal_epiphysis_of_third_metacarpal_bone	snomed:Structure_of_base_of_third_metacarpal_bone	0.49
fma:Premolar_tooth	snomed:Structure_of_premolar_tooth	0.51
fma:Branch_of_median_nerve	snomed:Median_nerve_branch	0.53
fma:Iliocostalis_cervicis	snomed:Structure_of_iliocostalis_cervicis_muscle	0.39
fma:Posterior_ramus_of_spinal_nerve	snomed:Structure_of_spinal_nerve_dorsal_branch	0.31
fma:Set_of_laryngeal_muscles	snomed:Laryngeal_muscle_structure	0.51
fma:Trunk_of_branch_of_brachial_nerve_plexus	snomed:Branch_of_brachial_plexus	0.52
fma:Spiral	snomed:Spiral_shape	0.41
fma:Root_of_fourth_sacral_nerve	snomed:Spinal_nerve_root_S4	0.4
fma:Adductor_canal	snomed:Structure_of_adductor_canal	0.42
fma:Eleventh_levator_costae	snomed:Eleventh_levator_costae	0.56
fma:Somatotropin_releasing_factor	snomed:Somatotropin_releasing_factor_preparation	0.45
fma:Ileocolic_vein	snomed:Structure_of_ileocolic_vein	0.4
fma:Intrinsic_muscle_of_hand	snomed:Intrinsic_muscle_of_hand_structure	0.68
fma:Set_of_superior_vesical_arteries	snomed:Structure_of_superior_vesical_artery	0.37
fma:Set_of_superficial_popliteal_lymph_nodes	snomed:Structure_of_superficial_popliteal_lymph_node	0.48
fma:Glucitol	snomed:Sorbitol	0.13
fma:Plantar_part_of_foot	snomed:Structure_of_sole_of_foot	0.39
fma:Methionine	snomed:Methionine_preparation	0.41
fma:Set_of_sural_arteries	snomed:Structure_of_sural_artery	0.26
fma:Skin_of_upper_eyelid	snomed:Skin_structure_of_upper_eyelid	0.51
fma:Fifth_interspinalis_cervicis	snomed:C6_C7_interspinalis_cervicis	0.51
fma:Transverse_process_of_fourth_cervical_vertebra	snomed:Structure_of_transverse_process_of_fourth_cervical_vertebra	0.53
fma:Inferior_pharyngeal_constrictor	snomed:Inferior_constrictor_pharyngeus_muscle_structure	0.53
fma:Set_of_brachiocephalic_lymph_nodes	snomed:Structure_of_innominate_lymph_node	0.05
fma:Non_articular_part_of_tubercle_of_fifth_rib	snomed:Structure_of_non_articular_part_of_tubercle_of_fifth_rib	0.51
fma:Epiphysis_of_humerus	snomed:Epiphysis_of_humerus	0.56
fma:Ventral_gray_commissure_of_spinal_cord	snomed:Spinal_cord_anterior_gray_commissure	0.55
fma:Tunica_adventitia_of_aorta	snomed:Aortic_tunica_adventitia	0.53
fma:Lamina_of_third_thoracic_vertebra	snomed:Structure_of_lamina_of_third_thoracic_vertebra	0.49
fma:Set_of_prepericardial_lymph_nodes	snomed:Structure_of_prepericardial_lymph_node	0.42
fma:Medial_pterygoid_nerve	snomed:Medial_pterygoid_nerve	0.61
fma:Intervertebral_disk_of_fourth_thoracic_vertebra	snomed:Intervertebral_disc_structure_of_fourth_thoracic_vertebra	0.54
fma:Anterior	snomed:Anterior	0.5
fma:Spinous_process_of_fourth_lumbar_vertebra	snomed:Structure_of_spinous_process_of_fourth_lumbar_vertebra	0.51
fma:Articular_cartilage_of_medial_condyle_of_femur	snomed:Articular_cartilage_of_medial_femoral_condyle	0.54
fma:Type_I_cell_of_carotid_body	snomed:Glomus_cell	0.66
fma:Superior_articular_process_of_fifth_lumbar_vertebra	snomed:Structure_of_superior_articular_process_of_fifth_lumbar_vertebra	0.53
fma:Tendon_of_extensor_pollicis_longus	snomed:Structure_of_extensor_pollicis_longus_muscle_tendon	0.46
fma:Dorsal_scapular_artery	snomed:Structure_of_dorsal_scapular_artery	0.45
fma:Central_axillary_lymph_node	snomed:Structure_of_central_axillary_lymph_node	0.5
fma:Set_of_external_iliac_lymph_nodes	snomed:External_iliac_lymph_node_group	0.5
fma:Intervertebral_disk_of_eleventh_thoracic_vertebra	snomed:Intervertebral_disc_structure_of_eleventh_thoracic_vertebra	0.53
fma:Second_lumbar_vertebral_foramen	snomed:L2_vertebral_foramen	0.43
fma:Superficial_dorsal_vein_of_penis	snomed:Structure_of_superficial_dorsal_vein_of_penis	0.45
fma:Distal_interphalangeal_joint_of_fourth_toe	snomed:Distal_interphalangeal_joint_structure_of_fourth_toe	0.57
fma:Set_of_renal_veins	snomed:Structure_of_renal_vein	0.3
fma:Rootlet_of_spinal_nerve	snomed:Structure_of_fila_radicularia_of_spinal_nerve	0.39
fma:Main_bronchus	snomed:Main_bronchus_structure	0.54
fma:Ventral_gray_column_of_spinal_cord	snomed:Structure_of_anterior_gray_horn_of_spinal_cord	0.48
fma:Tail_of_pancreas	snomed:Structure_of_tail_of_pancreas	0.43
fma:Trophoblast	snomed:Trophoblast_structure	0.57
fma:Set_of_eyebrows	snomed:Eyebrow_structure	0.45
fma:Set_of_plantar_intercuneiform_ligaments	snomed:Structure_of_plantar_intercuneiform_ligaments	0.46
fma:Supraspinatus	snomed:Supraspinatus_muscle_structure	0.44
fma:Set_of_nails_of_toes	snomed:Structure_of_nail_of_toe	0.28
fma:Set_of_thoracic_intertransversarii	snomed:Intertransversarius_thoracis	0.48
fma:Small_cardiac_venous_tree	snomed:Venae_cordis_minimae	0.05
fma:Atrial_nerve_plexus	snomed:Atrial_plexus	0.56
fma:Body_of_eighth_thoracic_vertebra	snomed:Structure_of_body_of_eighth_thoracic_vertebra	0.47
fma:Outer_limiting_layer_of_retina	snomed:Structure_of_external_limiting_membrane_of_retina	0.57
fma:Set_of_nuclei_of_perizonal_fields_of_subthalamus	snomed:Structure_of_nucleus_of_the_tegmented_field_of_Forel	0.19
fma:Aberrant_ductule_of_epididymis	snomed:Structure_of_aberrant_ductule_of_epididymis	0.55
fma:Superior_mesenteric_lymph_node	snomed:Structure_of_superior_mesenteric_lymph_node	0.46
fma:Rhomboidal_nucleus	snomed:Structure_of_rhomboidal_nucleus_of_thalamus	0.33
fma:Fibrous_astrocyte	snomed:Fibrillary_astrocyte	0.69
fma:Set_of_superior_pancreaticoduodenal_lymph_nodes	snomed:Structure_of_superior_pancreaticoduodenal_lymph_node	0.49
fma:Tenth_intercostal_nerve	snomed:Tenth_intercostal_nerve	0.54
fma:Nail_of_ring_finger	snomed:Structure_of_nail_of_ring_finger	0.46
fma:Right_lower_lateral_secondary_incisor_tooth	snomed:Structure_of_mandibular_right_lateral_incisor_tooth	0.39
fma:Second_thoracic_vertebral_foramen	snomed:T2_vertebral_foramen	0.41
fma:Inferior_lacrimal_canaliculus	snomed:Lower_lacrimal_canaliculus	0.43
fma:Fourth_anterior_intercostal_vein	snomed:Fourth_anterior_intercostal_vein	0.55
fma:Left_anterior	snomed:Left_anterior	0.5
fma:Enteroendocrine_cell	snomed:Enteroendocrine_cell	0.56
fma:Lactiferous_gland	snomed:Structure_of_lobe_of_breast	0.41
fma:Metatarsophalangeal_joint_of_big_toe	snomed:First_metatarsophalangeal_joint_structure	0.37
fma:Cervical_vertebral_canal	snomed:Structure_of_cervical_spinal_canal	0.28
fma:Depressor_supercilii	snomed:Structure_of_depressor_supercilii_muscle	0.4
fma:Set_of_Arnold_s_nerves	snomed:Structure_of_vagus_nerve_auricular_branch	0.05
fma:Horizontal_part_of_duodenum	snomed:Structure_of_inferior_portion_of_duodenum	0.46
fma:Second_lumbar_vertebra	snomed:Bone_structure_of_L2	0.04
fma:Deep_lingual_vein	snomed:Structure_of_deep_lingual_vein	0.41
fma:Skin_of_forehead	snomed:Skin_structure_of_forehead	0.48
fma:Orbital_septum	snomed:Structure_of_orbital_septum	0.43
fma:Nerve_root	snomed:Nerve_root_structure	0.57
fma:Subdivision_of_external_nose	snomed:Nasal_region_of_face	0.59
fma:Nerve_to_levator_palpebrae_superioris	snomed:Structure_of_oculomotor_nerve_levator_palpebrae_branch	0.5
fma:Right_parotid_gland	snomed:Structure_of_right_parotid_gland	0.51
fma:Nissl_body	snomed:Nissl_granule	0.74
fma:Fifth_lumbar_vertebral_foramen	snomed:L5_vertebral_foramen	0.44
fma:Set_of_pelvic_splanchnic_nerves	snomed:Structure_of_pelvic_splanchnic_nerve	0.44
fma:Lateral_superior_olivary_nucleus	snomed:Accessory_olivary_nucleus	0.54
fma:Motilin	snomed:Motilin_preparation	0.37
fma:Iliopectineal_bursa	snomed:Structure_of_iliopectineal_bursa	0.5
fma:Capsule_of_lymph_node	snomed:Structure_of_capsule_of_lymph_node	0.47
fma:Somatotropin	snomed:Somatotropin_preparation	0.41
fma:Right_recurrent_laryngeal_nerve	snomed:Right_recurrent_laryngeal_nerve	0.61
fma:Bone_tissue_of_zygomatic_bone	snomed:Bone_tissue_of_zygomatic_bone	0.6
fma:Tendon_of_flexor_hallucis_brevis	snomed:Tendon_of_flexor_hallucis_brevis	0.56
fma:Pancreaticosplenic_lymph_node	snomed:Structure_of_pancreaticosplenic_lymph_node	0.48
fma:Diastema	snomed:Abnormal_tooth_spacing_NOS	0.0
fma:Epiphysis_of_fifth_metacarpal_bone	snomed:Structure_of_head_of_fifth_metacarpal_bone	0.31
fma:Pericardial_artery	snomed:Structure_of_pericardial_artery	0.44
fma:Gland	snomed:Gland	0.5
fma:Right_second_lumbar_vein	snomed:Structure_of_second_right_lumbar_vein	0.43
fma:Omentum	snomed:Omental	0.36
fma:Clavicular_part_of_pectoralis_major	snomed:Structure_of_clavicular_part_of_pectoralis_major_muscle	0.45
fma:Ligament_of_wrist_joint	snomed:Structure_of_ligament_of_wrist_joint	0.49
fma:Posterior_cervical_intertransversarius	snomed:Intertransversarius_cervicis_posterior	0.73
fma:Hair_matrix	snomed:Structure_of_hair_matrix	0.47
fma:Osteon	snomed:Osteon_structure	0.48
fma:Tropomyosin	snomed:Tropomyosin	0.55
fma:Superior_epigastric_vein	snomed:Structure_of_superior_epigastric_vein	0.47
fma:Lobe_of_parotid_gland	snomed:Structure_of_lobe_of_parotid_gland	0.44
fma:Set_of_collateral_ligaments_of_metacarpophalangeal_joints	snomed:Structure_of_collateral_ligaments_of_metacarpophalangeal_joints	0.47
fma:Lateral_thyrohyoid_ligament	snomed:Lateral_thyrohyoid_ligament	0.57
fma:Enteroglucagon	snomed:Enteroglucagon	0.5
fma:Skin_of_back_of_hand	snomed:Skin_structure_of_dorsal_area_of_hand	0.42
fma:Appendix_of_testis	snomed:Appendix_of_testis	0.56
fma:Posterior_circumflex_humeral_artery	snomed:Structure_of_posterior_circumflex_humeral_artery	0.54
fma:Left_superior_intercostal_vein	snomed:Structure_of_left_superior_intercostal_vein	0.45
fma:First_interspinalis_lumborum	snomed:L1_L2_interspinalis_lumborum	0.49
fma:Proximal_epiphysis_of_phalanx_of_hand	snomed:Structure_of_base_of_phalanx_of_hand	0.13
fma:Set_of_inferior_gluteal_lymph_nodes	snomed:Inferior_gluteal_lymph_node_group	0.52
fma:Epiphysis_of_second_metatarsal_bone	snomed:Structure_of_head_of_second_metatarsal_bone	0.32
fma:Set_of_anterior_axillary_lymph_nodes	snomed:Pectoral_lymph_node_group	0.15
fma:Femoral_nerve_plexus	snomed:Structure_of_femoral_plexus	0.49
fma:Muscular_branch_of_median_nerve	snomed:Structure_of_median_nerve_muscular_branches	0.47
fma:Incisivus_labii_superioris	snomed:Incisivus_labii_superioris	0.58
fma:Set_of_central_veins_of_liver	snomed:Structure_of_central_vein_of_liver	0.39
fma:Third_costal_cartilage	snomed:Structure_of_third_costal_cartilage	0.47
fma:Pubic_symphysis	snomed:Symphysis_pubis_structure	0.49
fma:Third_lumbar_vertebral_foramen	snomed:L3_vertebral_foramen	0.42
fma:Set_of_circular_folds_of_small_intestine	snomed:Structure_of_Kerckring_s_valve	0.36
fma:Articular_cartilage_of_lunate	snomed:Articular_cartilage_of_lunate	0.56
fma:Pancreatic_nerve_plexus	snomed:Structure_of_pancreatic_plexus	0.44
fma:Atrioventricular_canal	snomed:Structure_of_atrioventricular_canal	0.59
fma:Spinous_process_of_cervical_vertebra	snomed:Structure_of_spinous_process_of_cervical_vertebra	0.54
fma:Posterior_wall_of_laryngopharynx	snomed:Structure_of_posterior_wall_of_hypopharynx	0.47
fma:Tendon_of_gastrocnemius	snomed:Tendon_of_gastrocnemius	0.56
fma:Muscle_of_thigh	snomed:Skeletal_muscle_structure_of_thigh	0.36
fma:Transverse_process_of_seventh_thoracic_vertebra	snomed:Structure_of_transverse_process_of_seventh_thoracic_vertebra	0.53
fma:Proximal_third_of_diaphysis_of_ulna	snomed:Entire_proximal_shaft_of_ulna	0.4
fma:T_lymphocyte	snomed:T_lymphocyte	0.64
fma:Deep_lymphatic_vessel	snomed:Structure_of_deep_lymphatic_vessel	0.42
fma:Set_of_external_pudendal_veins	snomed:Structure_of_external_pudendal_vein	0.41
fma:Eccrine_sweat_gland	snomed:Eccrine_gland_structure	0.56
fma:Glycolipid	snomed:Glycolipid	0.53
fma:Set_of_deep_veins_of_upper_limb	snomed:Structure_of_deep_venous_system_of_upper_extremity	0.15
fma:Peripheral	snomed:Peripheral	0.5
fma:Conus_medullaris	snomed:Structure_of_conus_medullaris	0.45
fma:Superficial_lymph_node	snomed:Structure_of_superficial_lymph_node	0.44
fma:Branch_of_sacral_nerve_plexus_to_levator_ani	snomed:Nerve_to_levator_ani	0.66
fma:Skin_of_ankle	snomed:Skin_structure_of_ankle	0.47
fma:Sural_artery	snomed:Structure_of_sural_artery	0.41
fma:Set_of_inferior_epigastric_lymph_nodes	snomed:Inferior_epigastric_lymph_node_group	0.52
fma:Levator_costa_brevis	snomed:Structure_of_levator_costae_brevis_muscle	0.38
fma:Medial_part_of_scapula	snomed:Structure_of_medial_border_of_scapula	0.47
fma:Obliquus_capitis_superior	snomed:Structure_of_superior_obliquus_capitis_muscle	0.45
fma:Root_of_thoracic_nerve	snomed:Thoracic_spinal_nerve_root_structure	0.44
fma:Pulmonary_vein	snomed:Pulmonary_venous_structure	0.41
fma:Sacral_nerve_plexus	snomed:Sacral_plexus_structure	0.45
fma:Zygote	snomed:Structure_of_zygote	0.41
fma:Fifth_levator_costae	snomed:Fifth_levator_costae	0.56
fma:Tendon_of_second_lumbrical_of_foot	snomed:Tendon_of_second_lumbrical_of_foot	0.57
fma:Left_inferior_basal_vein	snomed:Structure_of_inferior_left_basal_pulmonary_vein	0.48
fma:Splenic_vein	snomed:Structure_of_splenic_vein	0.42
fma:Celiac_ganglion	snomed:Celiac_ganglion_structure	0.47
fma:Small_lymphocyte	snomed:Small_lymphocyte	0.61
fma:Fifth_lumbar_vertebra	snomed:Bone_structure_of_L5	0.04
fma:Body_of_eighth_rib	snomed:Structure_of_shaft_of_eighth_rib	0.43
fma:Fibular_nutrient_artery	snomed:Structure_of_fibular_nutrient_artery	0.46
fma:Left_upper_secondary_canine_tooth	snomed:Structure_of_maxillary_left_canine_tooth	0.35
fma:Spinous_process_of_sixth_thoracic_vertebra	snomed:Structure_of_spinous_process_of_sixth_thoracic_vertebra	0.51
fma:Crico_arytenoid_joint	snomed:Cricoarytenoid_articulation_structure	0.51
fma:Calcanean_artery	snomed:Calcanean_artery	0.56
fma:Thyroepiglotticus	snomed:Structure_of_thyroepiglottic_muscle	0.45
fma:Skin_of_penis	snomed:Skin_of_penis	0.54
fma:Fifth_innermost_intercostal_muscle	snomed:Fifth_innermost_intercostal_muscle	0.59
fma:Posterior_crico_arytenoid	snomed:Entire_posterior_cricoarytenoid_muscle	0.45
fma:Fourth_cervical_vertebra	snomed:Bone_structure_of_C4	0.04
fma:Occipital_protuberance	snomed:Occipital_protuberance	0.6
fma:Pharyngeal_bursa	snomed:Structure_of_pharyngeal_bursa	0.44
fma:Right_elbow	snomed:Right_elbow_region_structure	0.47
fma:Second_metacarpal_bone	snomed:Bone_structure_of_second_metacarpal	0.45
fma:Neck_of_rib	snomed:Structure_of_neck_of_rib	0.5
fma:Mesangial_cell	snomed:Mesangial_cell	0.67
fma:Neck_of_scapula	snomed:Structure_of_neck_of_scapula	0.41
fma:Tributary_of_vertebral_vein	snomed:Structure_of_tributary_of_vertebral_vein	0.45
fma:Red_blood_cell_precursor	snomed:Red_blood_cell_precursor	0.5
fma:Posterior_thoracic_wall	snomed:Posterior_chest_wall_structure	0.53
fma:Paraurethral_duct	snomed:Structure_of_paraurethral_ducts	0.5
fma:Eleventh_internal_intercostal_muscle	snomed:Eleventh_internal_intercostal_muscle	0.59
fma:Left_middle_ear	snomed:Left_middle_ear_structure	0.51
fma:Parathyroid_hormone	snomed:Intact_parathyroid_hormone	0.45
fma:Segmental_bronchus	snomed:Segmental_bronchus_structure	0.67
fma:Ileocecal_junction	snomed:Ileocecal_junction	0.56
fma:Ascending_cervical_artery	snomed:Structure_of_ascending_cervical_artery	0.48
fma:Glandular_branch_of_inferior_thyroid_artery	snomed:Structure_of_glandular_branch_of_inferior_thyroid_artery	0.54
fma:Condylar_process_of_mandible	snomed:Structure_of_condyloid_process_of_mandible	0.39
fma:Set_of_interspinous_ligaments	snomed:Structure_of_interspinous_ligament	0.4
fma:Body_of_fourth_thoracic_vertebra	snomed:Structure_of_body_of_fourth_thoracic_vertebra	0.47
fma:Great_cardiac_vein	snomed:Great_cardiac_vein_structure	0.48
fma:Set_of_pancreaticoduodenal_lymph_nodes	snomed:Structure_of_pancreaticoduodenal_lymph_node	0.46
fma:Lumbar_splanchnic_nerve	snomed:Structure_of_lumbar_splanchnic_nerve	0.52
fma:Trunk_of_brachial_nerve_plexus	snomed:Trunk_of_brachial_plexus	0.72
fma:Medial_malleolar_part_of_ankle	snomed:Medial_malleolar_region_structure	0.58
fma:Palmar_aponeurosis	snomed:Palmar_aponeurosis_structure	0.51
fma:Thyroid_lobule	snomed:Structure_of_thyroid_lobule	0.43
fma:Trunk_of_right_pulmonary_artery	snomed:Structure_of_right_pulmonary_artery	0.47
fma:Anterior_radicular_branch_of_posterior_intercostal_artery	snomed:Structure_of_great_anterior_radicular_artery_of_Adamkiewicz	0.35
fma:Left_subcostal_vein	snomed:Left_subcostal_vein	0.54
fma:Muscle_of_pelvis	snomed:Skeletal_muscle_structure_of_pelvis	0.35
fma:Superficial_dorsal_vein_of_clitoris	snomed:Structure_of_superficial_dorsal_veins_of_clitoris	0.48
fma:Anterior_ligament_of_proximal_epiphysis_of_fibula	snomed:Structure_of_anterior_ligament_of_head_of_fibula	0.5
fma:Hemoglobin_F	snomed:Hemoglobin_F	0.57
fma:Sphenomandibular_ligament	snomed:Structure_of_sphenomandibular_ligament_of_temporomandibular_joint	0.57
fma:T_helper_cell_type_2	snomed:T_helper_subset_2_cell	0.44
fma:Swallowed_air	snomed:Aerophagy	0.0
fma:Trabecular_bone	snomed:Trabecular_substance_of_bone	0.44
fma:Lower_inner_quadrant_of_breast	snomed:Lower_inner_quadrant_of_female_breast	0.57
fma:Intervenous_tubercle_of_right_atrium	snomed:Structure_of_intervenous_tubercle_of_right_atrium	0.48
fma:First_thoracic_vertebral_arch	snomed:Structure_of_arch_of_first_thoracic_vertebra	0.47
fma:Myristic_acid	snomed:Myristic_acid	0.53
fma:Ethmoidomaxillary_suture	snomed:Structure_of_ethmoidomaxillary_suture_of_skull	0.54
fma:Left_cornea	snomed:Structure_of_cornea_of_left_eye	0.43
