Entity1	Entity2	Value
fma:Duct_of_bulbourethral_gland	snomed:Structure_of_duct_of_bulbourethral_gland	0.47
fma:Peritoneal_sac	snomed:Peritoneal_sac_structure	0.47
fma:Fissura_antitragohelicina	snomed:Structure_of_fissura_antitragohelicina	0.52
fma:Spiral_canal_of_cochlea	snomed:Cochlear_canal_structure	0.21
fma:Bowman_s_space	snomed:Structure_of_Bowman_s_space	0.39
fma:Anterolateral_central_branch_of_middle_cerebral_artery	snomed:Lenticulostriate_artery	0.51
fma:Branch_of_left_coronary_artery	snomed:Branch_of_left_coronary_artery	0.56
fma:Macula_cribrosa	snomed:Structure_of_macula_cribrosa	0.47
fma:Medial_border_of_suprarenal_gland	snomed:Structure_of_medial_margin_of_adrenal_gland	0.24
fma:Atretic_follicle_of_ovary	snomed:Structure_of_atretic_follicle_of_ovary	0.47
fma:Mediastinum	snomed:Mediastinal_structure	0.34
fma:Anterior_orbital_gyrus	snomed:Anterior_orbital_gyrus	0.53
fma:Postcentral_gyrus	snomed:Structure_of_postcentral_gyrus	0.39
fma:Rectovaginal_septum	snomed:Structure_of_rectovaginal_septum	0.4
fma:Bone_of_malleus	snomed:Bone_structure_of_malleus	0.48
fma:Anterior_parietal_artery	snomed:Structure_of_anterior_parietal_artery	0.47
fma:Olfactory_gland	snomed:Structure_of_olfactory_gland	0.42
fma:Synovial_joint	snomed:Synovial_joint_structure	0.56
fma:Perichoroidal_space	snomed:Structure_of_suprachoroidal_space	0.29
fma:Posterior_spinocerebellar_tract	snomed:Structure_of_dorsal_spinocerebellar_tract	0.49
fma:Aortic_sinus	snomed:Structure_of_sinus_of_Valsalva	0.44
fma:Pontine_tegmentum	snomed:Structure_of_tegmental_portion_of_pons	0.43
fma:Posterior_wall_of_pyloric_antrum	snomed:Posterior_wall_of_antrum_of_stomach	0.45
fma:Anterior_surface_of_leg	snomed:Structure_of_anterior_surface_of_lower_leg	0.36
fma:Lateral_cervical_ligament	snomed:Structure_of_transverse_cervical_ligament	0.2
fma:Superior_fascia_of_urogenital_diaphragm	snomed:Structure_of_superior_urogenital_diaphragmatic_fascia	0.45
fma:Left_lateral_part_of_neck	snomed:Structure_of_left_half_of_neck	0.22
fma:Entorhinal_area	snomed:Structure_of_entorhinal_cortex	0.43
fma:Mucosa_of_mouth	snomed:Oral_mucous_membrane_structure	0.22
fma:Dorsal_surface_of_third_toe	snomed:Structure_of_dorsal_surface_of_third_toe	0.51
fma:Posterior_lobe_of_cerebellum	snomed:Posterior_cerebellar_lobe_structure	0.49
fma:Internal_surface_of_sclera	snomed:Structure_of_inner_surface_of_sclera	0.49
fma:Set_of_dorsal_surfaces_of_toes	snomed:Structure_of_dorsal_surface_of_toe	0.39
fma:Thyroid_cartilage	snomed:Thyroid_cartilage_structure	0.48
fma:Cortex_of_frontal_lobe	snomed:Structure_of_cortex_of_frontal_lobe	0.43
fma:Mesentery_of_large_intestine	snomed:Structure_of_mesentery_of_colon	0.48
fma:Right_inguinal_part_of_abdomen	snomed:Right_inguinal_region_structure	0.51
fma:Superior_lumbar_triangle	snomed:Superior_lumbar_triangle	0.57
fma:Lumen_of_duct_of_seminal_vesicle	snomed:Lumen_of_duct_of_seminal_vesicle	0.55
fma:Malleolar_stria	snomed:Structure_of_stria_mallearis	0.47
fma:Choroid_plexus_of_fourth_ventricle	snomed:Structure_of_choroid_plexus_of_fourth_ventricle	0.48
fma:Scrotal_part_of_deferent_duct	snomed:Scrotal_part_of_vas_deferens	0.51
fma:Median_aperture_of_fourth_ventricle	snomed:Foramen_of_Magendie	0.6
fma:Median_umbilical_fold	snomed:Structure_of_median_umbilical_fold	0.44
fma:Internal_surface_of_tenth_rib	snomed:Structure_of_inner_surface_of_tenth_rib	0.26
fma:Esophageal_impression_of_liver	snomed:Esophageal_impression_of_liver	0.57
fma:Articular_facet_of_superior_process_of_axis	snomed:Superior_articular_facet_of_axis	0.57
fma:Third_metatarsal_facet_of_lateral_cuneiform_bone	snomed:Structure_of_third_metatarsal_facet_of_lateral_cuneiform_bone	0.51
fma:Posterior_communicating_artery	snomed:Structure_of_posterior_communicating_artery	0.48
fma:Right_lobe_of_thymus	snomed:Structure_of_right_lobe_of_thymus	0.44
fma:Lumen_of_ureter	snomed:Structure_of_ureteral_lumen	0.43
fma:Pontine_nuclear_group	snomed:Structure_of_nucleus_of_pons	0.13
fma:Ileum	snomed:Ileal_structure	0.13
fma:External_surface_of_ninth_rib	snomed:Structure_of_outer_surface_of_ninth_rib	0.36
fma:Lower_trunk	snomed:Lower_trunk_structure	0.45
fma:Tarsal_sinus	snomed:Entire_tarsal_canal	0.12
fma:Mediastinal_surface_of_lung	snomed:Structure_of_medial_surface_of_lung	0.44
fma:Interatrial_fasciculus	snomed:Interatrial_bundle_of_interatrial_preferential_pathway	0.3
fma:Basal_zone_of_heart	snomed:Structure_of_base_of_heart	0.39
fma:Atrioventricular_valve	snomed:Atrioventricular_valve	0.55
fma:Hair_of_axilla	snomed:Structure_of_hair_of_axilla	0.41
fma:Gastric_impression_of_spleen	snomed:Structure_of_gastric_surface_of_spleen	0.48
fma:Medial_surface_of_index_finger	snomed:Structure_of_medial_surface_of_index_finger	0.53
fma:Temporal_horn_of_lateral_ventricle	snomed:Structure_of_inferior_horn_of_lateral_ventricle	0.49
fma:Hepatovenous_segment_III	snomed:Couinaud_hepatic_segment_III	0.56
fma:Intracranial_branch_of_vertebral_artery	snomed:Cranial_branch_of_vertebral_artery	0.56
fma:Round_window	snomed:Structure_of_cochlear_window	0.4
fma:Minor_duodenal_papilla	snomed:Lesser_duodenal_papilla_structure	0.49
fma:Back_of_abdomen	snomed:Entire_lumbar_region	0.49
fma:Tracheobronchial_tree	snomed:Tracheobronchial_structure	0.39
fma:Posterior_limb_of_internal_capsule	snomed:Internal_capsule_posterior_limb_structure	0.46
fma:Mucosa_of_frontal_sinus	snomed:Structure_of_mucous_membrane_of_frontal_sinus	0.36
fma:Thyroid_gland	snomed:Thyroid_structure	0.25
fma:Intervertebral_foramen_of_fifth_lumbar_vertebra	snomed:Structure_of_intervertebral_foramen_of_fifth_lumbar_vertebra	0.51
fma:Magnocellular_part_of_medial_dorsal_nucleus	snomed:Structure_of_pars_magnocellularis_of_dorsomedial_nucleus_of_thalamus	0.37
fma:Superior_hypophysial_artery	snomed:Structure_of_superior_hypophyseal_artery	0.49
fma:Segment_of_knee	snomed:Knee_region_structure	0.44
fma:Paracolic_gutter	snomed:Paracolic_sulcus	0.56
fma:Transverse_sinus	snomed:Structure_of_transverse_sinus	0.39
fma:Urethral_gland__female_	snomed:Female_urethral_gland	0.58
fma:Posterior_surface_of_forearm	snomed:Structure_of_posterior_surface_of_forearm	0.54
fma:Wall_of_urinary_bladder	snomed:Structure_of_wall_of_urinary_bladder	0.44
fma:Anal_skin	snomed:Skin_structure_of_anus	0.12
fma:Set_of_fingers	snomed:Finger_structure	0.29
fma:Mucosa_of_rectum	snomed:Rectal_mucous_membrane_structure	0.49
fma:Body_cavity_subdivision	snomed:Structure_of_body_cavity_subdivision	0.43
fma:Intervertebral_foramen_of_first_thoracic_vertebra	snomed:Structure_of_intervertebral_foramen_of_first_thoracic_vertebra	0.51
fma:Sinus_confluence	snomed:Structure_of_torcular_Herophili	0.35
fma:Glenoid_fossa	snomed:Glenoid_structure	0.26
fma:Lumen_of_prostatic_part_of_urethra	snomed:Lumen_of_prostatic_urethra	0.59
fma:Right_posterior_aortic_sinus	snomed:Structure_of_posterior_sinus_of_Valsalva	0.44
fma:Mucosa_of_tongue	snomed:Structure_of_mucous_membrane_of_tongue	0.47
fma:Sternal_articular_facet_of_clavicle	snomed:Structure_of_sternal_facet_of_clavicle	0.46
fma:Oblique_line_of_thyroid_cartilage	snomed:Structure_of_oblique_line_of_thyroid_cartilage	0.51
fma:Urethral_crest__male_	snomed:Male_urethral_crest	0.54
fma:Sphincter_choledochus	snomed:Sphincter_choledochus_structure	0.48
fma:Posterior_limb_of_stapes	snomed:Structure_of_posterior_limb_of_stapes	0.45
fma:Chorion	snomed:Chorionic_structure	0.45
fma:Female_urethra	snomed:Female_urethral_structure	0.47
fma:Ureteropelvic_junction	snomed:Structure_of_ureteropelvic_junction	0.45
fma:Pons	snomed:Pontine_structure	0.17
fma:Anal_part_of_perineum	snomed:Anal_region_structure	0.45
fma:Set_of_arachnoid_granulations	snomed:Pacchionian_granulation	0.2
fma:Lobule_of_thymus	snomed:Structure_of_thymic_lobule	0.33
fma:Surface_of_kidney	snomed:Structure_of_surface_of_kidney	0.43
fma:Mucosa_of_upper_lip	snomed:Structure_of_mucous_membrane_of_upper_lip	0.28
fma:Mucosa_of_appendix	snomed:Appendiceal_mucous_membrane_structure	0.52
fma:Insula	snomed:Insular_structure	0.38
fma:Anterior_recess_of_tympanic_membrane	snomed:Structure_of_anterior_recess_of_tympanic_membrane	0.53
fma:Set_of_vertebrae	snomed:Bone_structure_of_spine	0.04
fma:Lumen_of_left_main_bronchus	snomed:Structure_of_left_bronchial_lumen	0.43
fma:Lacrimal_papilla	snomed:Lacrimal_papilla_structure	0.5
fma:Choroid_plexus_of_lateral_ventricle	snomed:Structure_of_choroid_plexus_of_lateral_ventricle	0.5
fma:Pulmonary_alveolus	snomed:Pulmonary_alveolar_structure	0.43
fma:Medial_surface_of_ring_finger	snomed:Structure_of_medial_surface_of_ring_finger	0.52
fma:Lateral_surface_of_testis	snomed:Entire_lateral_aspect_of_testis	0.3
fma:Brachium_of_inferior_colliculus	snomed:Structure_of_inferior_brachium_of_corpora_quadrigemina	0.41
fma:Calcarine_artery	snomed:Structure_of_calcarine_artery	0.43
fma:Anterior_leaflet_of_mitral_valve	snomed:Septal_leaflet_of_mitral_valve	0.57
fma:Superior_cerebral_vein	snomed:Structure_of_superior_cerebral_vein	0.43
fma:Intestinal_lymphatic_trunk	snomed:Intestinal_lymphatic_trunk	0.56
fma:Visceral_surface_of_spleen	snomed:Structure_of_visceral_surface_of_spleen	0.48
fma:Portion_of_connective_tissue	snomed:Connective_tissue_structure	0.49
fma:Cavity_of_laryngeal_saccule	snomed:Structure_of_laryngeal_pouch	0.11
fma:Decussation_of_superior_cerebellar_peduncle	snomed:Structure_of_decussation_of_superior_cerebellar_peduncles	0.5
fma:White_matter_of_occipital_lobe	snomed:Structure_of_white_matter_of_occipital_lobe	0.48
fma:Renal_pyramid	snomed:Renal_pyramid_structure	0.46
fma:Axilla	snomed:Structure_of_axillary_fossa	0.29
fma:Inferior_nasal_concha	snomed:Inferior_nasal_turbinate_bone_structure	0.47
fma:Middle_ear	snomed:Middle_ear_structure	0.45
fma:Macula_of_utricle_of_membranous_labyrinth	snomed:Structure_of_macula_of_utricle	0.43
fma:Caudate_process_of_caudate_lobe_of_liver	snomed:Structure_of_caudate_process_of_caudate_lobe_of_liver	0.51
fma:Posterior_intercavernous_sinus	snomed:Structure_of_posterior_intercavernous_sinus	0.47
fma:Right_anterior_segmental_artery	snomed:Structure_of_anterior_descending_branch_of_right_pulmonary_artery	0.42
fma:Space_of_Mall	snomed:Space_of_Mall	0.56
fma:Serous_sac	snomed:Serous_sac_structure	0.47
fma:Myocardium_of_right_atrium	snomed:Structure_of_myocardium_of_right_atrium	0.46
fma:Occlusal_surface_of_tooth	snomed:Structure_of_occlusal_surface_of_tooth	0.44
fma:Posterior_surface_of_uterus	snomed:Structure_of_intestinal_surface_of_uterus	0.47
fma:Skin_of_back_of_neck	snomed:Skin_structure_of_nuchal_region	0.14
fma:Laryngeal_ventricle	snomed:Structure_of_laryngeal_pouch	0.09
fma:Medial_longitudinal_fasciculus	snomed:Medial_longitudinal_fasciculus_structure	0.52
fma:Peri_urethral_zone_of_prostate	snomed:Peri_urethral_gland_zone_of_prostate	0.55
fma:Left_anterior_basal_bronchopulmonary_segment	snomed:Structure_of_anterior_basal_segment_of_left_lower_lobe_of_lung	0.51
fma:Set_of_crypts_of_Palatine_tonsil	snomed:Structure_of_crypt_of_palatine_tonsil	0.43
fma:Fourth_metacarpal_facet_of_hamate	snomed:Structure_of_articular_surface_hamate_of_fourth_metacarpal_bone	0.51
fma:Dural_venous_sinus	snomed:Dural_sinus	0.57
fma:Inferior_nasal_meatus	snomed:Structure_of_inferior_nasal_meatus	0.46
fma:Intercostal_space	snomed:Structure_of_intercostal_space	0.42
fma:Bone_marrow_cavity	snomed:Medullary_cavity_of_bone	0.31
fma:Laryngeal_cartilage	snomed:Laryngeal_cartilage_structure	0.51
fma:Paracolic_gutter	snomed:Paracolic_gutter	0.56
fma:Posterior_part_of_pelvis	snomed:Sacral_region_back_structure	0.43
fma:Transverse_temporal_sulcus	snomed:Transverse_temporal_sulci	0.53
fma:Capsule_of_red_nucleus	snomed:Structure_of_capsule_of_red_nucleus	0.44
fma:Intervertebral_foramen_of_eighth_thoracic_vertebra	snomed:Structure_of_intervertebral_foramen_of_eighth_thoracic_vertebra	0.51
fma:Costal_groove_of_sixth_rib	snomed:Structure_of_costal_groove_of_sixth_rib	0.46
fma:Serosa_of_stomach	snomed:Gastric_serosa	0.55
fma:Bronchopulmonary_lymph_node	snomed:Structure_of_hilar_lymph_node	0.43
fma:External_margin_of_first_rib	snomed:Structure_of_outer_surface_of_first_rib	0.23
fma:Habenular_commissure	snomed:Structure_of_habenular_commissure	0.45
fma:Bone_of_incus	snomed:Bone_structure_of_stapes	0.07
fma:Ventral_tegmental_decussation	snomed:Structure_of_ventral_tegmental_decussation	0.48
fma:Intervertebral_foramen_of_sixth_cervical_vertebra	snomed:Structure_of_intervertebral_foramen_of_sixth_cervical_vertebra	0.51
fma:Fibula	snomed:Bone_structure_of_fibula	0.26
fma:Cuboid_bone	snomed:Bone_structure_of_cuboid	0.38
fma:Ascending_mesocolon	snomed:Structure_of_mesentery_of_ascending_colon	0.48
fma:Inferior_suprarenal_artery	snomed:Structure_of_inferior_suprarenal_artery	0.49
fma:Horizontal_fissure_of_right_lung	snomed:Structure_of_horizontal_interlobar_fissure_of_right_lung	0.41
fma:Rostrum_of_corpus_callosum	snomed:Structure_of_rostrum_of_corpus_callosum	0.47
fma:Middle_cranial_fossa	snomed:Structure_of_middle_fossa_of_cranial_cavity	0.42
fma:Diaphragmatic_aperture	snomed:Aperture_of_diaphragm	0.49
fma:Claustrum	snomed:Claustral_structure	0.33
fma:Renal_segment	snomed:Structure_of_renal_segment	0.44
fma:External_acoustic_aperture	snomed:Structure_of_external_auditory_canal_opening	0.49
fma:Precentral_fissure_of_cerebellum	snomed:Precentral_fissure_of_cerebellum	0.56
fma:Short_limb_of_incus	snomed:Structure_of_short_process_of_incus	0.45
fma:Outflow_part_of_right_ventricle	snomed:Structure_of_outflow_tract_of_right_ventricle	0.49
fma:Mitral_valve	snomed:Mitral_valve_structure	0.47
fma:Lymphatic_system_of_head	snomed:Structure_of_lymphatic_system_of_head	0.42
fma:Lateral_surface_of_third_toe	snomed:Structure_of_lateral_surface_of_third_toe	0.51
fma:Lateral_lumbar_region_of_abdomen	snomed:Structure_of_lateral_region_of_abdomen	0.44
fma:Tonsillar_ring	snomed:Waldeyer_s_ring_structure	0.42
fma:Anterior_inferior_iliac_spine__point_	snomed:Structure_of_anterior_inferior_iliac_spine	0.41
fma:Dorsum_of_tongue	snomed:Structure_of_dorsum_of_tongue	0.39
fma:Ulnar_notch_of_radius	snomed:Structure_of_ulnar_notch_of_radius	0.43
fma:Intervertebral_foramen_of_fifth_thoracic_vertebra	snomed:Structure_of_intervertebral_foramen_of_fifth_thoracic_vertebra	0.51
fma:Posterior_surface_of_arytenoid	snomed:Posterior_surface_of_arytenoid	0.56
fma:Agger_nasi	snomed:Structure_of_agger_nasi	0.37
fma:Cranial_cavity	snomed:Cranial_cavity_structure	0.45
fma:Lateral_globus_pallidus	snomed:Structure_of_lateral_globus_pallidus	0.46
fma:Inferior_articular_facet_of_atlas	snomed:Structure_of_inferior_articular_facet_of_atlas	0.49
fma:Medullary_raphe_nuclear_complex	snomed:Structure_of_raphe_of_medulla_oblongata	0.46
fma:Right_border_of_heart	snomed:Right_border_of_heart	0.57
fma:Lateral_dorsal_nucleus	snomed:Structure_of_lateral_dorsal_nucleus_of_thalamus	0.42
fma:Precordium	snomed:Structure_of_precordium	0.43
fma:Adventitia_of_ureter	snomed:Adventitia_of_ureter	0.57
fma:Occipital_angle_of_parietal_bone	snomed:Structure_of_occipital_angle_of_parietal_bone	0.52
fma:Pelvic_peritoneum	snomed:Pelvic_peritoneum_structure	0.46
fma:Eyeball	snomed:Structure_of_eye_proper	0.02
fma:Angle_of_eighth_rib	snomed:Structure_of_angle_of_eighth_rib	0.42
fma:Visceral_pleura	snomed:Visceral_pleura_structure	0.52
fma:Lateral_part_of_cheek	snomed:Structure_of_parotid_masseteric_region_of_face	0.48
fma:Right_ventricle	snomed:Right_ventricular_structure	0.38
fma:Gluteal_fold	snomed:Gluteal_sulcus_structure	0.49
fma:Set_of_tonsillar_crypts	snomed:Structure_of_tonsillar_crypt	0.39
fma:Femur	snomed:Bone_structure_of_femur	0.24
fma:Pelvic_part_of_peritoneal_cavity	snomed:Pelvic_peritoneal_cavity_structure	0.5
fma:Branch_of_right_coronary_artery	snomed:Branch_of_right_coronary_artery	0.66
fma:Lens	snomed:Structure_of_lens_of_eye	0.22
fma:Anterior_limb_of_internal_capsule	snomed:Internal_capsule_anterior_limb_structure	0.47
fma:Dorsal_surface_of_penis	snomed:Structure_of_dorsum_of_penis	0.41
fma:Buccal_root_of_tooth	snomed:Buccal_tooth_root	0.57
fma:Acromial_articular_facet_of_clavicle	snomed:Structure_of_acromial_facet_of_clavicle	0.46
fma:Lumen_of_esophagus	snomed:Structure_of_esophageal_lumen	0.48
fma:Macula_cribrosa_inferior	snomed:Structure_of_macula_cribrosa_inferior	0.48
fma:Conjunctiva	snomed:Conjunctival_structure	0.45
fma:Urethral_gland	snomed:Urethral_gland_structure	0.51
fma:Trabecula_carnea_of_right_ventricle	snomed:Structure_of_trabecula_carnea_of_right_ventricle	0.48
fma:Angle_of_tenth_rib	snomed:Structure_of_angle_of_tenth_rib	0.41
fma:Oral_cavity	snomed:Oral_cavity_structure	0.42
fma:Integument	snomed:Skin_structure	0.04
fma:Superior_palpebral_arch	snomed:Structure_of_superior_palpebral_arch	0.45
fma:Postcommunicating_part_of_posterior_cerebral_artery	snomed:Posterior_cerebral_artery_P2_segment	0.53
fma:Anus	snomed:Anal_structure	0.1
fma:Tributary_of_sigmoid_sinus	snomed:Structure_of_tributary_of_sigmoid_sinus	0.42
fma:Lumen_of_membranous_part_of_urethra	snomed:Lumen_of_membranous_urethra	0.59
fma:External_surface_of_tenth_rib	snomed:Structure_of_outer_surface_of_tenth_rib	0.36
fma:Trigeminal_tubercle	snomed:Tuberculum_cinereum	0.56
fma:Superior_occipital_gyrus	snomed:Structure_of_superior_occipital_gyrus	0.44
fma:Palatal_cusp_of_tooth	snomed:Palatal_cusp	0.56
fma:Superior_border_of_manubrium	snomed:Structure_of_superior_border_of_manubrium	0.46
fma:Lacrimal_vein	snomed:Structure_of_lacrimal_vein	0.38
fma:Membranous_part_of_interventricular_septum	snomed:Structure_of_membranous_portion_of_interventricular_septum	0.5
fma:Superior_phrenic_artery	snomed:Structure_of_superior_phrenic_artery	0.48
fma:Internal_nose	snomed:Internal_nose_structure	0.45
fma:Skin_of_middle_finger	snomed:Skin_structure_of_middle_finger	0.52
fma:Fourth_ventricle	snomed:Fourth_ventricle_structure	0.49
fma:Cavity_of_tooth	snomed:Structure_of_cavity_of_tooth	0.44
fma:Radiation_of_corpus_callosum	snomed:Radiation_of_corpus_callosum	0.56
fma:Back_of_thorax	snomed:Surface_region_of_back_of_chest	0.1
fma:Pubis	snomed:Bone_structure_of_pubis	0.25
fma:Trunk_of_internal_oblique_branch_of_left_ilioinguinal_nerve	snomed:Nasal_mucus	0.0
fma:Hepatic_perisinusoidal_space	snomed:Space_of_Disse	0.55
fma:Dorsolateral_sulcus_of_medulla_oblongata	snomed:Medulla_oblongata_dorsal_lateral_sulcus	0.52
fma:Septomarginal_trabecula	snomed:Structure_of_trabecula_septomarginalis	0.46
fma:Anterior_surface_of_liver	snomed:Entire_anterior_portion_of_diaphragmatic_aspect_of_liver	0.2
fma:Epithalamus	snomed:Epithalamic_structure	0.37
fma:Segment_of_internal_carotid_artery	snomed:Zone_of_internal_carotid_artery	0.45
fma:Vestibular_crest	snomed:Vestibular_crest	0.53
fma:Cranial	snomed:Bone_structure_of_cranium	0.07
fma:Pulmonary_lobule	snomed:Structure_of_acinus_of_lung	0.06
fma:Anterior_intercavernous_sinus	snomed:Structure_of_anterior_intercavernous_sinus	0.47
fma:Midbrain_reticular_formation	snomed:Structure_of_reticular_formation_of_midbrain	0.49
fma:Superior_margin_of_rib	snomed:Structure_of_upper_border_of_rib	0.4
fma:Cerebral_crus	snomed:Cerebral_peduncle_structure	0.27
fma:Intraparietal_sulcus	snomed:Structure_of_intraparietal_sulcus	0.44
fma:Posterior_surface_of_liver	snomed:Structure_of_posterior_portion_of_diaphragmatic_aspect_of_liver	0.17
fma:Lumen_of_segment_of_colon	snomed:Colonic_lumen_structure	0.47
fma:Segment_of_liver	snomed:Liver_segment	0.57
fma:Magnocellular_part_of_ventral_anterior_nucleus	snomed:Structure_of_pars_magnocellularis_of_ventral_anterior_nucleus_of_thalamus	0.39
fma:Palatine_tonsillar_crypt	snomed:Structure_of_crypt_of_palatine_tonsil	0.44
fma:Nasal_meatus	snomed:Nasal_meatus_structure	0.49
fma:Posterior_orbital_gyrus	snomed:Posterior_orbital_gyrus	0.53
fma:Surface_of_ovary	snomed:Surface_of_ovary	0.54
fma:Frontal_horn_of_lateral_ventricle	snomed:Structure_of_anterior_horn_of_lateral_ventricle	0.49
fma:Thoracic_wall	snomed:Chest_wall_structure	0.02
fma:Subserosa_of_uterine_tube	snomed:Structure_of_uterine_tubal_subserosa	0.44
fma:Spinal_trigeminal_tract_of_pons	snomed:Structure_of_spinal_trigeminal_tract_of_pons	0.51
fma:Endothelium_of_anterior_chamber_of_eyeball	snomed:Endothelium_of_anterior_chamber_of_eye	0.56
fma:Olfactory_tract	snomed:Olfactory_tract_structure	0.47
fma:Lumen_of_uterine_tube	snomed:Structure_of_fallopian_tube_lumen	0.44
fma:Hypogastrium	snomed:Hypogastric_region_structure	0.51
fma:Serosa_of_gallbladder	snomed:Structure_of_serosa_of_gallbladder	0.44
fma:Right_anterior_basal_segmental_artery	snomed:Structure_of_anterior_basal_branch_of_right_pulmonary_artery	0.37
fma:Set_of_cavities	snomed:Body_cavity_structure	0.07
fma:Muscle_layer_of_rectum	snomed:Rectal_muscularis_propria	0.55
fma:Sinus_of_epididymis	snomed:Entire_sinus_epididymidis	0.5
fma:Internal_margin_of_first_rib	snomed:Structure_of_inner_surface_of_first_rib	0.23
fma:Spinal_tract_of_trigeminal_nerve	snomed:Structure_of_trigeminal_nerve_spinal_tract	0.48
fma:Crest_of_head_of_fifth_rib	snomed:Structure_of_crest_of_head_of_fifth_rib	0.46
fma:Mucosa_of_palate	snomed:Entire_palatine_mucous_membrane	0.25
fma:Limbic_system	snomed:Limbic_system_structure	0.45
fma:Left_subsuperior_segmental_artery	snomed:Structure_of_subapical_branch_of_left_pulmonary_artery	0.5
fma:Retroperitoneal_compartment	snomed:Retroperitoneal_structure	0.31
fma:Sixth_rib	snomed:Bone_structure_of_sixth_rib	0.28
fma:Long_insular_gyrus	snomed:Structure_of_long_insular_gyrus	0.39
fma:Rectal_ampulla	snomed:Structure_of_rectal_ampulla	0.4
fma:Inguinal_triangle	snomed:Structure_of_Hesselbach_s_triangle	0.44
fma:Ampullary_groove	snomed:Structure_of_sulcus_ampullaris	0.43
fma:Female_genital_system	snomed:Female_genital_organ_structure	0.31
fma:Nervous_system	snomed:Structure_of_nervous_system	0.38
fma:Circular_muscle_layer_of_abdominal_part_of_esophagus	snomed:Inferior_esophageal_sphincter_structure	0.33
fma:Intermediate_cuneiform_bone	snomed:Bone_structure_of_intermediate_cuneiform	0.47
fma:Myocardium_of_left_atrium	snomed:Structure_of_myocardium_of_left_atrium	0.47
fma:Bony_part_of_nasal_septum	snomed:Structure_of_bony_part_of_nasal_septum	0.48
fma:Left_sphenoidal_sinus	snomed:Left_sphenoid_sinus_structure	0.49
fma:Anterior_inferior_cerebellar_artery	snomed:Structure_of_anterior_inferior_cerebellar_artery	0.5
fma:Parahippocampal_gyrus	snomed:Structure_of_parahippocampal_gyrus	0.41
fma:Papillary_muscle_of_left_ventricle	snomed:Structure_of_papillary_muscles_of_left_ventricle	0.49
fma:Duct_of_greater_vestibular_gland	snomed:Structure_of_Bartholin_s_gland_duct	0.05
fma:Inflow_part_of_right_ventricle	snomed:Structure_of_inflow_tract_of_right_ventricle	0.47
fma:Lateral_surface_of_toe	snomed:Structure_of_lateral_surface_of_toe	0.57
fma:Prostatic_utricle	snomed:Structure_of_prostatic_utricle	0.43
fma:Left_temporal_lobe	snomed:Left_temporal_lobe_structure	0.48
fma:Umbilicus	snomed:Umbilical_region_structure	0.47
fma:Palmar_surface_of_little_finger	snomed:Structure_of_palmar_surface_of_little_finger	0.53
fma:Oblong_fovea_of_arytenoid_cartilage	snomed:Structure_of_fovea_oblonga_of_arytenoid_cartilage	0.47
fma:Right_lateral_basal_bronchopulmonary_segment	snomed:Structure_of_lateral_basal_segment_of_right_lower_lobe_of_lung	0.51
fma:Papilla_of_tongue	snomed:Structure_of_lingual_papillae	0.47
fma:Portion_of_tissue	snomed:Body_tissue_structure	0.35
fma:Nasal_concha	snomed:Nasal_turbinate_bone_structure	0.47
fma:Vestibular_ligament	snomed:Entire_vestibular_ligament_of_larynx	0.45
fma:Filiform_papilla_of_tongue	snomed:Structure_of_filiform_papillae_of_tongue	0.48
fma:Ventrolateral_sulcus_of_spinal_cord	snomed:Structure_of_spinal_cord_ventral_lateral_sulcus	0.49
fma:Arm	snomed:Upper_limb_structure	0.04
fma:Medial_segmental_hepatic_artery	snomed:Structure_of_middle_segment_artery_of_liver	0.45
fma:Surface_of_iris	snomed:Iris_surface	0.63
fma:Buttock	snomed:Buttock_structure	0.42
fma:Anterior_spinocerebellar_tract	snomed:Structure_of_ventral_spinocerebellar_tract	0.48
fma:Supra_orbital_artery	snomed:Structure_of_supraorbital_artery	0.44
fma:Taenia_mesocolica	snomed:Structure_of_taenia_mesocolica	0.43
fma:Head_of_second_rib	snomed:Head_of_second_rib_structure	0.49
fma:Back_of_neck	snomed:Structure_of_surface_region_of_back_of_neck	0.32
fma:Mucosa_of_deferent_duct	snomed:Structure_of_mucosa_of_vas_deferens	0.44
fma:Medial_lemniscus_of_midbrain	snomed:Medial_lemniscus_in_midbrain	0.53
fma:Axilla	snomed:Axillary_region_structure	0.47
fma:Anterior_leaflet_of_tricuspid_valve	snomed:Structure_of_anterior_leaflet_of_tricuspid_valve	0.49
fma:Optic_axis	snomed:Optic_axis_structure	0.47
fma:Midbrain	snomed:Midbrain_structure	0.41
fma:Fibromuscular_septum_of_prostate	snomed:Fibromuscular_septum_of_prostate	0.55
fma:Coronary_sinus	snomed:Coronary_sinus_structure	0.47
fma:Inferior_margin_of_lung	snomed:Structure_of_inferior_margin_of_lung	0.45
fma:Paraduodenal_recess	snomed:Structure_of_paraduodenal_recess	0.48
fma:Mandibular_foramen	snomed:Structure_of_mandibular_foramen	0.43
fma:Longitudinal_arch_of_foot	snomed:Structure_of_longitudinal_arch_of_foot	0.5
fma:Reticular_formation_of_spinal_cord	snomed:Structure_of_reticular_formation_of_spinal_cord	0.48
fma:Placenta	snomed:Placentomes	0.46
fma:Dorsal_surface_of_finger	snomed:Structure_of_dorsal_surface_of_finger	0.55
fma:Hippocampus	snomed:Hippocampal_structure	0.36
fma:Hypothalamus	snomed:Hypothalamic_structure	0.35
